Date Time,Wind Speed (m/s),Pressure (atm),Air temperature (deg C),Wind direction (deg)
11.01.2010 17:00:00,14.6587,0.876282,-3.476,276
11.01.2010 18:00:00,14.2813,0.877833,-3.776,280
11.01.2010 19:00:00,14.6067,0.878133,-3.21933,280
11.01.2010 20:00:00,14.9357,0.878466,-2.656,284
11.01.2010 21:00:00,14.1707,0.876724,-3.156,284
11.01.2010 22:00:00,12.9977,0.88254,-3.556,280
11.01.2010 23:00:00,13.5773,0.881295,-3.876,275
12.01.2010 00:00:00,12.908,0.881471,-4.076,275
12.01.2010 01:00:00,13.6567,0.881546,-4.356,280
12.01.2010 02:00:00,13.9593,0.881701,-4.84267,281
12.01.2010 03:00:00,14.271,0.882826,-5.24267,282
12.01.2010 04:00:00,14.4367,0.883856,-5.62933,284
12.01.2010 05:00:00,13.709,0.883359,-5.80933,284
12.01.2010 06:00:00,13.769,0.884856,-5.976,285
12.01.2010 07:00:00,14.011,0.882203,-5.396,290
12.01.2010 08:00:00,14.2457,0.879584,-4.80933,290
12.01.2010 09:00:00,12.2633,0.884565,-3.956,289
12.01.2010 10:00:00,9.29433,0.884447,-2.576,282
12.01.2010 11:00:00,7.99833,0.885725,-0.989333,279
12.01.2010 12:00:00,6.292,0.884595,0.204,273
12.01.2010 13:00:00,4.373,0.883296,1.31067,270
12.01.2010 14:00:00,3.42367,0.886146,2.024,259
12.01.2010 15:00:00,2.06233,0.886865,2.624,229
12.01.2010 16:00:00,2.35567,0.887082,2.944,152
12.01.2010 17:00:00,5.82067,0.885889,2.89067,123
12.01.2010 18:00:00,8.092,0.884667,2.01067,123.667
12.01.2010 19:00:00,7.697,0.884298,2.24733,143.667
12.01.2010 20:00:00,7.31167,0.883931,2.49067,163.333
12.01.2010 21:00:00,9.26267,0.88132,2.39067,174.333
12.01.2010 22:00:00,9.33233,0.881685,2.11067,187.333
12.01.2010 23:00:00,10.1593,0.879693,2.99067,211.333
13.01.2010 00:00:00,12.0593,0.879597,4.31067,227
13.01.2010 01:00:00,13.669,0.876794,5.55733,239
13.01.2010 02:00:00,14.1193,0.876191,6.55733,247
13.01.2010 03:00:00,14.8413,0.876044,7.21067,248
13.01.2010 04:00:00,15.485,0.876096,7.47733,253
13.01.2010 05:00:00,16.0173,0.875042,7.59067,260
13.01.2010 06:00:00,16.066,0.873782,7.49067,263
13.01.2010 07:00:00,15.6647,0.873236,6.60733,266
13.01.2010 08:00:00,15.2707,0.872691,5.724,266
13.01.2010 09:00:00,16.4893,0.872261,5.11067,271
13.01.2010 10:00:00,16.879,0.873275,4.01067,275
13.01.2010 11:00:00,17.51,0.871976,2.51067,275
13.01.2010 12:00:00,17.032,0.875628,0.610667,279
13.01.2010 13:00:00,14.7303,0.875902,-1.296,293
13.01.2010 14:00:00,14.3517,0.87883,-4.176,308
13.01.2010 15:00:00,13.0707,0.880279,-5.776,308
13.01.2010 16:00:00,12.0753,0.881571,-6.496,306.667
13.01.2010 17:00:00,12.575,0.881989,-7.296,305
13.01.2010 18:00:00,13.1647,0.88268,-8.296,308
13.01.2010 19:00:00,12.8423,0.882536,-9.28267,313
13.01.2010 20:00:00,12.5263,0.882455,-10.276,312
13.01.2010 21:00:00,11.4867,0.885174,-11.176,314
13.01.2010 22:00:00,10.7983,0.885238,-11.576,309
13.01.2010 23:00:00,11.49,0.886369,-11.876,308
14.01.2010 00:00:00,11.4267,0.888182,-12.076,310
14.01.2010 01:00:00,10.789,0.891287,-12.176,314
14.01.2010 02:00:00,10.8467,0.892329,-12.376,313
14.01.2010 03:00:00,9.73067,0.890179,-12.376,312
14.01.2010 04:00:00,9.74667,0.890179,-12.376,307.667
14.01.2010 05:00:00,9.91833,0.892514,-12.476,305
14.01.2010 06:00:00,9.67567,0.89326,-12.376,301.667
14.01.2010 07:00:00,10.2183,0.891036,-12.876,300
14.01.2010 08:00:00,10.77,0.888843,-13.376,294.667
14.01.2010 09:00:00,10.944,0.889966,-12.996,297
14.01.2010 10:00:00,9.937,0.892336,-12.296,304
14.01.2010 11:00:00,8.54633,0.894031,-11.6093,306
14.01.2010 12:00:00,8.04667,0.89116,-10.996,306
14.01.2010 13:00:00,7.31,0.893562,-10.296,303
14.01.2010 14:00:00,8.53067,0.891966,-9.796,296
14.01.2010 15:00:00,8.199,0.892624,-9.596,298
14.01.2010 16:00:00,8.07433,0.892898,-9.776,299
14.01.2010 17:00:00,7.51533,0.894158,-10.076,298
14.01.2010 18:00:00,7.51433,0.893702,-10.5427,297
14.01.2010 19:00:00,8.21133,0.893148,-11.416,289.667
14.01.2010 20:00:00,8.90833,0.892497,-12.2893,294.667
14.01.2010 21:00:00,8.57667,0.891414,-12.576,293.667
14.01.2010 22:00:00,8.45533,0.891755,-12.7227,288.333
14.01.2010 23:00:00,7.94167,0.894631,-12.8627,282.333
15.01.2010 00:00:00,6.136,0.891715,-12.8093,271.667
15.01.2010 01:00:00,5.075,0.894187,-12.4227,252
15.01.2010 02:00:00,7.01367,0.895194,-11.896,251.667
15.01.2010 03:00:00,6.98567,0.894853,-12.1427,237
15.01.2010 04:00:00,7.52067,0.894459,-11.476,244.667
15.01.2010 05:00:00,7.29433,0.89536,-10.676,241.333
15.01.2010 06:00:00,7.46367,0.895325,-9.94267,235.333
15.01.2010 07:00:00,6.658,0.893982,-9.86933,258.667
15.01.2010 08:00:00,5.85933,0.892608,-9.796,233.333
15.01.2010 09:00:00,5.43533,0.892982,-9.14267,216.667
15.01.2010 10:00:00,4.99,0.889511,-7.20933,211.667
15.01.2010 11:00:00,4.841,0.891439,-4.776,225
15.01.2010 12:00:00,5.327,0.890148,-2.796,239
15.01.2010 13:00:00,4.86433,0.892843,-1.596,236
15.01.2010 14:00:00,5.00833,0.89175,-0.776,232
15.01.2010 15:00:00,4.66933,0.890615,-0.076,227
15.01.2010 16:00:00,4.095,0.891129,0.344,207.333
15.01.2010 17:00:00,5.258,0.891051,0.590667,211.333
15.01.2010 18:00:00,6.45867,0.891634,0.644,220.333
15.01.2010 19:00:00,6.771,0.890277,0.550667,213
15.01.2010 20:00:00,7.07333,0.889017,0.457333,219.333
15.01.2010 21:00:00,9.64433,0.887216,0.870667,245.667
15.01.2010 22:00:00,13.116,0.885299,1.444,253.667
15.01.2010 23:00:00,14.993,0.886057,2.124,261
